Combination,Count
TESLA-2021-WA-Eligibility unknown as battery range has not been researched,11005
TESLA-69900-2022,13773
TESLA-69900-2022-CA,12
TESLA-69900-2022-CA-Eligibility unknown as battery range has not been researched,12
TESLA-69900-2022-WA,13738
TESLA-69900-2022-WA-Eligibility unknown as battery range has not been researched,13738
TESLA-2022-WA-Eligibility unknown as battery range has not been researched,13773
TESLA-69900-2023,28609
TESLA-69900-2023-WA,28571
TESLA-69900-2023-WA-Eligibility unknown as battery range has not been researched,28571
TESLA-2023-WA-Eligibility unknown as battery range has not been researched,28609
TESLA-69900-2024,1922
TESLA-69900-2024-WA,1920
TESLA-69900-2024-WA-Eligibility unknown as battery range has not been researched,1920
TESLA-2024-WA-Eligibility unknown as battery range has not been researched,1922
TESLA-2018-CA,53
TESLA-2018-CA-Clean Alternative Fuel Vehicle Eligible,17
TESLA-2021-CA-Eligibility unknown as battery range has not been researched,36
TESLA-2017-MD,13
TESLA-2013-TX,14
TESLA-2013-TX-Clean Alternative Fuel Vehicle Eligible,11
TESLA-2019-VA,22
TESLA-2019-VA-Clean Alternative Fuel Vehicle Eligible,10
TESLA-2023-VA-Eligibility unknown as battery range has not been researched,12
TESLA-2018-WA,80627
TESLA-2018-WA-Clean Alternative Fuel Vehicle Eligible,25429
TESLA-2021-WA-Eligibility unknown as battery range has not been researched,55198
TESLA-WA-Clean Alternative Fuel Vehicle Eligible,25510
TESLA-WA-Eligibility unknown as battery range has not been researched,55309
TESLA-200,1303
TESLA-200-69900,1303
TESLA-200-69900-2016,648
TESLA-200-69900-2016-WA,646
TESLA-200-69900-2016-WA-Clean Alternative Fuel Vehicle Eligible,646
TESLA-69900-2016-WA-Clean Alternative Fuel Vehicle Eligible,648
TESLA-200-69900-2017,655
TESLA-200-69900-2017-WA,650
TESLA-200-69900-2017-WA-Clean Alternative Fuel Vehicle Eligible,650
TESLA-69900-2017-WA-Clean Alternative Fuel Vehicle Eligible,655
TESLA-69900-2017-WA,1296
TESLA-69900-2017-WA-Clean Alternative Fuel Vehicle Eligible,1296
TESLA-2017-WA-Clean Alternative Fuel Vehicle Eligible,1303
TESLA-69900-2016,648
TESLA-69900-2016-WA,646
TESLA-69900-2016-WA-Clean Alternative Fuel Vehicle Eligible,646
TESLA-2016-WA-Clean Alternative Fuel Vehicle Eligible,648
TESLA-69900-2017,655
TESLA-69900-2017-WA,650
TESLA-69900-2017-WA-Clean Alternative Fuel Vehicle Eligible,650
TESLA-2017-WA-Clean Alternative Fuel Vehicle Eligible,655
TESLA-2016-WA,1296
TESLA-2016-WA-Clean Alternative Fuel Vehicle Eligible,1296
TESLA-WA-Clean Alternative Fuel Vehicle Eligible,1303
TESLA-208,2411
TESLA-208-69019,1065
TESLA-208-69019-2015,1065
TESLA-208-69019-2015-WA,1062
TESLA-208-69019-2015-WA-Clean Alternative Fuel Vehicle Eligible,1062
TESLA-69019-2015-WA-Clean Alternative Fuel Vehicle Eligible,1065
TESLA-69019-2015-WA,1062
TESLA-69019-2015-WA-Clean Alternative Fuel Vehicle Eligible,1062
TESLA-2015-WA-Clean Alternative Fuel Vehicle Eligible,1065
TESLA-208-69900,1346
TESLA-208-69900-2013,716
TESLA-208-69900-2013-WA,713
TESLA-208-69900-2013-WA-Clean Alternative Fuel Vehicle Eligible,713
TESLA-69900-2013-WA-Clean Alternative Fuel Vehicle Eligible,716
TESLA-208-69900-2014,630
TESLA-208-69900-2014-WA,629
TESLA-208-69900-2014-WA-Clean Alternative Fuel Vehicle Eligible,629
TESLA-69900-2014-WA-Clean Alternative Fuel Vehicle Eligible,630
TESLA-69900-2014-WA,1342
TESLA-69900-2014-WA-Clean Alternative Fuel Vehicle Eligible,1342
TESLA-2014-WA-Clean Alternative Fuel Vehicle Eligible,1346
TESLA-69900-2013,716
TESLA-69900-2013-WA,713
TESLA-69900-2013-WA-Clean Alternative Fuel Vehicle Eligible,713
TESLA-2013-WA-Clean Alternative Fuel Vehicle Eligible,716
TESLA-69900-2014,630
TESLA-69900-2014-WA,629
TESLA-69900-2014-WA-Clean Alternative Fuel Vehicle Eligible,629
TESLA-2014-WA-Clean Alternative Fuel Vehicle Eligible,630
TESLA-69019-2015,1065
TESLA-69019-2015-WA,1062
TESLA-69019-2015-WA-Clean Alternative Fuel Vehicle Eligible,1062
TESLA-2015-WA-Clean Alternative Fuel Vehicle Eligible,1065
TESLA-2013-WA,2404
TESLA-2013-WA-Clean Alternative Fuel Vehicle Eligible,2404
TESLA-WA-Clean Alternative Fuel Vehicle Eligible,2411
TESLA-210,1874
TESLA-210-69019,1874
TESLA-210-69019-2016,941
TESLA-210-69019-2016-WA,935
TESLA-210-69019-2016-WA-Clean Alternative Fuel Vehicle Eligible,935
TESLA-69019-2016-WA-Clean Alternative Fuel Vehicle Eligible,941
TESLA-210-69019-2017,933
TESLA-210-69019-2017-WA,929
TESLA-210-69019-2017-WA-Clean Alternative Fuel Vehicle Eligible,929
TESLA-69019-2017-WA-Clean Alternative Fuel Vehicle Eligible,933
TESLA-69019-2016-WA,1864
TESLA-69019-2016-WA-Clean Alternative Fuel Vehicle Eligible,1864
TESLA-2016-WA-Clean Alternative Fuel Vehicle Eligible,1874
TESLA-69019-2016,941
TESLA-69019-2016-WA,935
TESLA-69019-2016-WA-Clean Alternative Fuel Vehicle Eligible,935
TESLA-2016-WA-Clean Alternative Fuel Vehicle Eligible,941
TESLA-69019-2017,933
TESLA-69019-2017-WA,929
TESLA-69019-2017-WA-Clean Alternative Fuel Vehicle Eligible,929
TESLA-2017-WA-Clean Alternative Fuel Vehicle Eligible,933
TESLA-2016-WA,1864
TESLA-2016-WA-Clean Alternative Fuel Vehicle Eligible,1864
TESLA-WA-Clean Alternative Fuel Vehicle Eligible,1874
TESLA-215,6139
TESLA-215-69900,6139
TESLA-215-69900-2018,6139
TESLA-215-69900-2018-WA,6119
TESLA-215-69900-2018-WA-Clean Alternative Fuel Vehicle Eligible,6119
TESLA-69900-2018-WA-Clean Alternative Fuel Vehicle Eligible,6139
TESLA-69900-2018-WA,6119
TESLA-69900-2018-WA-Clean Alternative Fuel Vehicle Eligible,6119
TESLA-2018-WA-Clean Alternative Fuel Vehicle Eligible,6139
TESLA-69900-2018,6139
TESLA-69900-2018-WA,6119
TESLA-69900-2018-WA-Clean Alternative Fuel Vehicle Eligible,6119
TESLA-2018-WA-Clean Alternative Fuel Vehicle Eligible,6139
TESLA-2018-WA,6119
TESLA-2018-WA-Clean Alternative Fuel Vehicle Eligible,6119
TESLA-WA-Clean Alternative Fuel Vehicle Eligible,6139
TESLA-220,4079
TESLA-220-69900,4059
TESLA-220-69900-2017,66
TESLA-220-69900-2017-WA,66
TESLA-220-69900-2017-WA-Clean Alternative Fuel Vehicle Eligible,66
TESLA-69900-2017-WA-Clean Alternative Fuel Vehicle Eligible,66
TESLA-220-69900-2019,3992
TESLA-220-69900-2019-WA,3978
TESLA-220-69900-2019-WA-Clean Alternative Fuel Vehicle Eligible,3978
TESLA-69900-2019-WA-Clean Alternative Fuel Vehicle Eligible,3992
TESLA-69900-2019-WA,4045
TESLA-69900-2019-WA-Clean Alternative Fuel Vehicle Eligible,4044
TESLA-2019-WA-Clean Alternative Fuel Vehicle Eligible,4058
TESLA-220-98950,20
TESLA-220-98950-2008,20
TESLA-220-98950-2008-WA,20
TESLA-220-98950-2008-WA-Clean Alternative Fuel Vehicle Eligible,20
TESLA-98950-2008-WA-Clean Alternative Fuel Vehicle Eligible,20
TESLA-98950-2008-WA,20
TESLA-98950-2008-WA-Clean Alternative Fuel Vehicle Eligible,20
TESLA-2008-WA-Clean Alternative Fuel Vehicle Eligible,20
TESLA-98950-2008,20
TESLA-98950-2008-WA,20
TESLA-98950-2008-WA-Clean Alternative Fuel Vehicle Eligible,20
TESLA-2008-WA-Clean Alternative Fuel Vehicle Eligible,20
TESLA-69900-2017,66
TESLA-69900-2017-WA,66
TESLA-69900-2017-WA-Clean Alternative Fuel Vehicle Eligible,66
TESLA-2017-WA-Clean Alternative Fuel Vehicle Eligible,66
TESLA-69900-2019,3992
TESLA-69900-2019-WA,3978
TESLA-69900-2019-WA-Clean Alternative Fuel Vehicle Eligible,3978
TESLA-2019-WA-Clean Alternative Fuel Vehicle Eligible,3992
TESLA-2019-WA,4065
TESLA-2019-WA-Clean Alternative Fuel Vehicle Eligible,4064
TESLA-WA-Clean Alternative Fuel Vehicle Eligible,4078
TESLA-227,1737
TESLA-227-69019,1737
TESLA-227-69019-2021,477
TESLA-227-69019-2021-WA,476
TESLA-227-69019-2021-WA-Eligibility unknown as battery range has not been researched,476
TESLA-69019-2021-WA-Eligibility unknown as battery range has not been researched,477
TESLA-227-69019-2022,659
TESLA-227-69019-2022-WA,659
TESLA-227-69019-2022-WA-Eligibility unknown as battery range has not been researched,659
TESLA-69019-2022-WA-Eligibility unknown as battery range has not been researched,659
TESLA-227-69019-2023,563
TESLA-227-69019-2023-WA,562
TESLA-227-69019-2023-WA-Eligibility unknown as battery range has not been researched,562
TESLA-69019-2023-WA-Eligibility unknown as battery range has not been researched,563
TESLA-227-69019-2024,38
TESLA-227-69019-2024-WA,38
TESLA-227-69019-2024-WA-Eligibility unknown as battery range has not been researched,38
TESLA-69019-2024-WA-Eligibility unknown as battery range has not been researched,38
TESLA-69019-2021-WA,1735
TESLA-69019-2021-WA-Eligibility unknown as battery range has not been researched,1735
TESLA-2021-WA-Eligibility unknown as battery range has not been researched,1737
TESLA-69019-2021,477
TESLA-69019-2021-WA,476
TESLA-69019-2021-WA-Eligibility unknown as battery range has not been researched,476
TESLA-2021-WA-Eligibility unknown as battery range has not been researched,477
TESLA-69019-2022,659
TESLA-69019-2022-WA,659
TESLA-69019-2022-WA-Eligibility unknown as battery range has not been researched,659
TESLA-2022-WA-Eligibility unknown as battery range has not been researched,659
TESLA-69019-2023,563
TESLA-69019-2023-WA,562
TESLA-69019-2023-WA-Eligibility unknown as battery range has not been researched,562
TESLA-2023-WA-Eligibility unknown as battery range has not been researched,563
TESLA-69019-2024,38
TESLA-69019-2024-WA,38
TESLA-69019-2024-WA-Eligibility unknown as battery range has not been researched,38
TESLA-2024-WA-Eligibility unknown as battery range has not been researched,38
TESLA-2021-WA,1735
TESLA-2021-WA-Eligibility unknown as battery range has not been researched,1735
TESLA-WA-Eligibility unknown as battery range has not been researched,1737
TESLA-238,17226
TESLA-238-69900,17226
TESLA-238-69900-2018,884
TESLA-238-69900-2018-WA,883
TESLA-238-69900-2018-WA-Clean Alternative Fuel Vehicle Eligible,883
TESLA-69900-2018-WA-Clean Alternative Fuel Vehicle Eligible,884
TESLA-238-69900-2021,3756
TESLA-238-69900-2021-WA,3745
TESLA-238-69900-2021-WA-Eligibility unknown as battery range has not been researched,3745
TESLA-69900-2021-WA-Eligibility unknown as battery range has not been researched,3756
TESLA-238-69900-2022,4895
TESLA-238-69900-2022-WA,4879
TESLA-238-69900-2022-WA-Eligibility unknown as battery range has not been researched,4879
TESLA-69900-2022-WA-Eligibility unknown as battery range has not been researched,4895
TESLA-238-69900-2023,7543
TESLA-238-69900-2023-WA,7530
TESLA-238-69900-2023-WA-Eligibility unknown as battery range has not been researched,7530
TESLA-69900-2023-WA-Eligibility unknown as battery range has not been researched,7543
TESLA-238-69900-2024,148
TESLA-238-69900-2024-WA,148
TESLA-238-69900-2024-WA-Eligibility unknown as battery range has not been researched,148
TESLA-69900-2024-WA-Eligibility unknown as battery range has not been researched,148
TESLA-69900-2023-CA,16
TESLA-69900-2023-CA-Eligibility unknown as battery range has not been researched,16
TESLA-69900-2023-WA,17185
TESLA-69900-2018-WA-Clean Alternative Fuel Vehicle Eligible,883
TESLA-69900-2022-WA-Eligibility unknown as battery range has not been researched,16302
TESLA-2018-WA-Clean Alternative Fuel Vehicle Eligible,884
TESLA-2023-WA-Eligibility unknown as battery range has not been researched,16342
TESLA-69900-2018,884
TESLA-69900-2018-WA,883
TESLA-69900-2018-WA-Clean Alternative Fuel Vehicle Eligible,883
TESLA-2018-WA-Clean Alternative Fuel Vehicle Eligible,884
TESLA-69900-2021,3756
TESLA-69900-2021-WA,3745
TESLA-69900-2021-WA-Eligibility unknown as battery range has not been researched,3745
TESLA-2021-WA-Eligibility unknown as battery range has not been researched,3756
TESLA-69900-2022,4895
TESLA-69900-2022-WA,4879
TESLA-69900-2022-WA-Eligibility unknown as battery range has not been researched,4879
TESLA-2022-WA-Eligibility unknown as battery range has not been researched,4895
TESLA-69900-2023,7543
TESLA-69900-2023-WA,7530
TESLA-69900-2023-WA-Eligibility unknown as battery range has not been researched,7530
TESLA-2023-WA-Eligibility unknown as battery range has not been researched,7543
TESLA-69900-2024,148
TESLA-69900-2024-WA,148
TESLA-69900-2024-WA-Eligibility unknown as battery range has not been researched,148
TESLA-2024-WA-Eligibility unknown as battery range has not been researched,148
TESLA-2021-CA,16
TESLA-2021-CA-Eligibility unknown as battery range has not been researched,16
TESLA-2023-WA,17185
TESLA-2018-WA-Clean Alternative Fuel Vehicle Eligible,883
TESLA-2023-WA-Eligibility unknown as battery range has not been researched,16302
TESLA-WA-Clean Alternative Fuel Vehicle Eligible,884
TESLA-WA-Eligibility unknown as battery range has not been researched,16342
TESLA-241,2593
TESLA-241-69900,2593
TESLA-241-69900-2021,171
TESLA-241-69900-2021-WA,169
TESLA-241-69900-2021-WA-Eligibility unknown as battery range has not been researched,169
TESLA-69900-2021-WA-Eligibility unknown as battery range has not been researched,171
TESLA-241-69900-2022,829
TESLA-241-69900-2022-WA,828
TESLA-241-69900-2022-WA-Eligibility unknown as battery range has not been researched,828
TESLA-69900-2022-WA-Eligibility unknown as battery range has not been researched,829
TESLA-241-69900-2023,1441
TESLA-241-69900-2023-WA,1441
TESLA-241-69900-2023-WA-Eligibility unknown as battery range has not been researched,1441
TESLA-69900-2023-WA-Eligibility unknown as battery range has not been researched,1441
TESLA-241-69900-2024,152
TESLA-241-69900-2024-WA,152
TESLA-241-69900-2024-WA-Eligibility unknown as battery range has not been researched,152
TESLA-69900-2024-WA-Eligibility unknown as battery range has not been researched,152
TESLA-69900-2022-WA,2590
TESLA-69900-2022-WA-Eligibility unknown as battery range has not been researched,2590
TESLA-2023-WA-Eligibility unknown as battery range has not been researched,2593
TESLA-69900-2021,171
TESLA-69900-2021-WA,169
TESLA-69900-2021-WA-Eligibility unknown as battery range has not been researched,169
TESLA-2021-WA-Eligibility unknown as battery range has not been researched,171
TESLA-69900-2022,829
TESLA-69900-2022-WA,828
TESLA-69900-2022-WA-Eligibility unknown as battery range has not been researched,828
TESLA-2022-WA-Eligibility unknown as battery range has not been researched,829
TESLA-69900-2023,1441
TESLA-69900-2023-WA,1441
TESLA-69900-2023-WA-Eligibility unknown as battery range has not been researched,1441
TESLA-2023-WA-Eligibility unknown as battery range has not been researched,1441
TESLA-69900-2024,152
TESLA-69900-2024-WA,152
TESLA-69900-2024-WA-Eligibility unknown as battery range has not been researched,152
TESLA-2024-WA-Eligibility unknown as battery range has not been researched,152
TESLA-2023-WA,2590
TESLA-2023-WA-Eligibility unknown as battery range has not been researched,2590
TESLA-WA-Eligibility unknown as battery range has not been researched,2593
TESLA-245,27
TESLA-245-110950,20
TESLA-245-110950-2010,20
TESLA-245-110950-2010-WA,20
TESLA-245-110950-2010-WA-Clean Alternative Fuel Vehicle Eligible,20
TESLA-110950-2010-WA-Clean Alternative Fuel Vehicle Eligible,20
TESLA-110950-2010-WA,20
TESLA-110950-2010-WA-Clean Alternative Fuel Vehicle Eligible,20
TESLA-2010-WA-Clean Alternative Fuel Vehicle Eligible,20
TESLA-110950-2010,20
TESLA-110950-2010-WA,20
TESLA-110950-2010-WA-Clean Alternative Fuel Vehicle Eligible,20
TESLA-2010-WA-Clean Alternative Fuel Vehicle Eligible,20
TESLA-2010-WA,27
TESLA-2010-WA-Clean Alternative Fuel Vehicle Eligible,27
TESLA-WA-Clean Alternative Fuel Vehicle Eligible,27
TESLA-249,895
TESLA-249-69019,895
TESLA-249-69019-2018,895
TESLA-249-69019-2018-WA,893
TESLA-249-69019-2018-WA-Clean Alternative Fuel Vehicle Eligible,893
TESLA-69019-2018-WA-Clean Alternative Fuel Vehicle Eligible,895
TESLA-69019-2018-WA,893
TESLA-69019-2018-WA-Clean Alternative Fuel Vehicle Eligible,893
TESLA-2018-WA-Clean Alternative Fuel Vehicle Eligible,895
TESLA-69019-2018,895
TESLA-69019-2018-WA,893
TESLA-69019-2018-WA-Clean Alternative Fuel Vehicle Eligible,893
TESLA-2018-WA-Clean Alternative Fuel Vehicle Eligible,895
TESLA-2018-WA,893
TESLA-2018-WA-Clean Alternative Fuel Vehicle Eligible,893
TESLA-WA-Clean Alternative Fuel Vehicle Eligible,895
TESLA-265,130
TESLA-265-59900,130
TESLA-265-59900-2012,130
TESLA-265-59900-2012-WA,129
TESLA-265-59900-2012-WA-Clean Alternative Fuel Vehicle Eligible,129
TESLA-59900-2012-WA-Clean Alternative Fuel Vehicle Eligible,130
TESLA-59900-2012-WA,129
TESLA-59900-2012-WA-Clean Alternative Fuel Vehicle Eligible,129
TESLA-2012-WA-Clean Alternative Fuel Vehicle Eligible,130
TESLA-59900-2012,130
TESLA-59900-2012-WA,129
TESLA-59900-2012-WA-Clean Alternative Fuel Vehicle Eligible,129
TESLA-2012-WA-Clean Alternative Fuel Vehicle Eligible,130
TESLA-2012-WA,129
TESLA-2012-WA-Clean Alternative Fuel Vehicle Eligible,129
TESLA-WA-Clean Alternative Fuel Vehicle Eligible,130
TESLA-266,1416
TESLA-266-69900,1416
TESLA-266-69900-2020,1416
TESLA-266-69900-2020-WA,1414
TESLA-266-69900-2020-WA-Clean Alternative Fuel Vehicle Eligible,1414
TESLA-69900-2020-WA-Clean Alternative Fuel Vehicle Eligible,1416
TESLA-69900-2020-WA,1414
TESLA-69900-2020-WA-Clean Alternative Fuel Vehicle Eligible,1414
TESLA-2020-WA-Clean Alternative Fuel Vehicle Eligible,1416
TESLA-69900-2020,1416
TESLA-69900-2020-WA,1414
TESLA-69900-2020-WA-Clean Alternative Fuel Vehicle Eligible,1414
TESLA-2020-WA-Clean Alternative Fuel Vehicle Eligible,1416
TESLA-2020-WA,1414
TESLA-2020-WA-Clean Alternative Fuel Vehicle Eligible,1414
TESLA-WA-Clean Alternative Fuel Vehicle Eligible,1416
TESLA-270,278
TESLA-270-69019,278
TESLA-270-69019-2019,278
TESLA-270-69019-2019-WA,277
TESLA-270-69019-2019-WA-Clean Alternative Fuel Vehicle Eligible,277
TESLA-69019-2019-WA-Clean Alternative Fuel Vehicle Eligible,278
TESLA-69019-2019-WA,277
TESLA-69019-2019-WA-Clean Alternative Fuel Vehicle Eligible,277
TESLA-2019-WA-Clean Alternative Fuel Vehicle Eligible,278
TESLA-69019-2019,278
TESLA-69019-2019-WA,277
TESLA-69019-2019-WA-Clean Alternative Fuel Vehicle Eligible,277
TESLA-2019-WA-Clean Alternative Fuel Vehicle Eligible,278
TESLA-2019-WA,277
TESLA-2019-WA-Clean Alternative Fuel Vehicle Eligible,277
TESLA-WA-Clean Alternative Fuel Vehicle Eligible,278
TESLA-289,656
TESLA-289-69900,656
TESLA-289-69900-2019,421
TESLA-289-69900-2019-WA,421
TESLA-289-69900-2019-WA-Clean Alternative Fuel Vehicle Eligible,421
TESLA-69900-2019-WA-Clean Alternative Fuel Vehicle Eligible,421
TESLA-289-69900-2020,235
TESLA-289-69900-2020-WA,234
TESLA-289-69900-2020-WA-Clean Alternative Fuel Vehicle Eligible,234
TESLA-69900-2020-WA-Clean Alternative Fuel Vehicle Eligible,235
TESLA-69900-2020-WA,655
TESLA-69900-2020-WA-Clean Alternative Fuel Vehicle Eligible,655
TESLA-2020-WA-Clean Alternative Fuel Vehicle Eligible,656
TESLA-69900-2019,421
TESLA-69900-2019-WA,421
TESLA-69900-2019-WA-Clean Alternative Fuel Vehicle Eligible,421
TESLA-2019-WA-Clean Alternative Fuel Vehicle Eligible,421
TESLA-69900-2020,235
TESLA-69900-2020-WA,234
TESLA-69900-2020-WA-Clean Alternative Fuel Vehicle Eligible,234
TESLA-2020-WA-Clean Alternative Fuel Vehicle Eligible,235
TESLA-2020-WA,655
TESLA-2020-WA-Clean Alternative Fuel Vehicle Eligible,655
TESLA-WA-Clean Alternative Fuel Vehicle Eligible,656
TESLA-291,37007
TESLA-291-69900,37007
TESLA-291-69900-2020,2371
TESLA-291-69900-2020-WA,2367
TESLA-291-69900-2020-WA-Clean Alternative Fuel Vehicle Eligible,2367
TESLA-69900-2020-WA-Clean Alternative Fuel Vehicle Eligible,2371
TESLA-291-69900-2021,6601
TESLA-291-69900-2021-WA,6579
TESLA-291-69900-2021-WA-Eligibility unknown as battery range has not been researched,6579
TESLA-69900-2021-WA-Eligibility unknown as battery range has not been researched,6601
TESLA-291-69900-2022,7390
TESLA-291-69900-2022-WA,7372
